,investor,year,weighted_score
3706,CTC LLC,2017,33.05131756355351
6364,"Firefly Value Partners, LP",2017,18.845610814709353
10552,MOON CAPITAL MANAGEMENT LP,2017,17.416006575877557
9541,LONDON CO OF VIRGINIA,2017,17.206236020020057
14164,"SCGE MANAGEMENT, L.P.",2017,17.154529341796604
8017,"Healthcare Value Capital, LLC",2017,16.96956563952937
16062,TIGER MANAGEMENT L.L.C.,2017,16.801321010097865
16440,Texas Yale Capital Corp.,2017,16.2913505460463
2013,BRIGHTON JONES LLC,2017,16.255995051540964
10910,"Meru Capital Group, LP",2017,16.052230955554396
8427,INVESTMENTAKTIENGESELLSCHAFT FUER LANGFRISTIGE INVESTOREN TGV,2017,15.572775552954484
7052,GRUSS & CO INC,2017,15.486476276912175
1332,"Atlas Brown,Inc.",2017,15.388145899633287
12139,PAR CAPITAL MANAGEMENT INC,2017,15.304993214325886
17150,W.G. Shaheen & Associates DBA Whitney & Co,2017,15.277108975777162
12187,PARSONS CAPITAL MANAGEMENT INC/RI,2017,15.233069700739765
13718,RWC Asset Management LLP,2017,15.024267007173666
16435,Texan Capital Management,2017,14.893674124435398
11451,NWI MANAGEMENT LP,2017,14.581149578735939
4692,"D.C. Capital Advisors, Ltd",2017,14.558506762721057
9604,LUCAS CAPITAL MANAGEMENT,2017,14.342573815896081
2664,"Bridgecreek Investment Management, LLC",2017,14.172904842361545
15862,TAYLOR ASSET MANAGEMENT INC,2017,14.057525995622228
2636,Breithorn Capital Management,2017,13.821244406572578
1795,"BLOOM TREE PARTNERS, LLC",2017,13.13294465695858
5582,"Elm Ridge Management, LLC",2017,13.017640364073156
12844,"Pennant Capital Management, LLC",2017,12.9322284630081
17562,"Wall Street Access Asset Management, LLC",2017,12.83005115719278
6564,Fox Point Capital Management LLC,2017,12.55460675329895
3700,CT Mason,2017,12.251432746587335
5171,"Dorsal Capital Management, LLC",2017,12.188284505932018
17682,"Wellington Shields & Co., LLC",2017,12.145403027261656
17753,Whale Rock Capital Management LLC,2017,11.731669172090335
1460,BALDWIN BROTHERS INC/MA,2017,11.625657369917342
2276,Baskin Financial Services Inc.,2017,11.353222658358892
15406,Sloane Robinson LLP,2017,11.343593538155531
17544,WRIGHT INVESTORS SERVICE INC,2017,11.043265445144133
3420,COLUMBIA PARTNERS L L C INVESTMENT MANAGEMENT,2017,11.002739600682201
2525,"Bluefin Trading, LLC",2017,10.864283129320157
2096,BTG Pactual Global Asset Management Ltd,2017,10.747108324458354
4970,"DREMAN VALUE MANAGEMENT, L L C",2017,10.628608421677495
13765,"Ranger International Management, LP",2017,10.47400854117962
2820,CADENCE CAPITAL MANAGEMENT LLC,2017,10.267421469845491
1239,Artal Group S.A.,2017,10.219215957638022
4092,"Century Capital Management, LLC",2017,10.13203348826739
4824,DENALI ADVISORS LLC,2017,10.02427156808978
731,"AVALON ADVISORS, LLC",2017,9.95530493127681
11628,Nine Chapters Capital Management LLC,2017,9.718452738436849
16247,TRUST CO OF TOLEDO NA /OH/,2017,9.614990124843635
3371,COATUE MANAGEMENT LLC,2017,9.531516917479713
4077,Central Asset Investments & Management Holdings (HK) Ltd,2017,9.436288919701584
5220,Dynamic Capital Management Ltd,2017,9.354841521057796
8387,INTREPID CAPITAL MANAGEMENT INC,2017,8.796769074510534
14866,"STONE RUN CAPITAL, LLC",2017,8.785988634134709
8330,IMS Capital Management,2017,8.760556732901142
11426,NOVARE CAPITAL MANAGEMENT LLC,2017,8.731958294843052
3577,CORNERSTONE ADVISORS INC,2017,8.721062220547994
17769,"White Elm Capital, LLC",2017,8.678070967313296
4127,"Chapter IV Investors, LLC",2017,8.468556361587886
203,"AFAM CAPITAL, INC.",2017,8.35564549029525
5200,Drexel Morgan & Co.,2017,8.351100520361907
1712,BERNZOTT CAPITAL ADVISORS,2017,8.184285318563289
7450,HAHN CAPITAL MANAGEMENT LLC,2017,8.025964594357683
10973,"Mitsubishi UFJ Securities Holdings Co., Ltd.",2017,7.985780969430238
939,"AlphaOne Investment Services, LLC",2017,7.76835248269692
17988,Zweig-DiMenna Associates LLC,2017,7.7206069075450205
11913,OVERBROOK MANAGEMENT CORP,2017,7.56485125352243
11066,Motley Fool Asset Management LLC,2017,7.543832727980405
16820,"United Asset Strategies, Inc.",2017,7.328109886777773
2649,Breton Hill Capital Ltd.,2017,7.291853326541963
3830,Camber Capital Management LLC,2017,7.286249347784634
9047,KEYBANK NATIONAL ASSOCIATION/OH,2017,7.233892710568443
761,AXIOM INTERNATIONAL INVESTORS LLC /DE,2017,7.202498904993983
15932,TEALWOOD ASSET MANAGEMENT INC,2017,7.190435510270719
6084,FNY Managed Accounts LLC,2017,7.020298649178013
5081,David R. Rahn & Associates Inc.,2017,7.018609220413941
11647,"Norinchukin Bank, The",2017,6.979485900109561
3095,"CEDAR HILL ASSOCIATES, LLC",2017,6.954836845368847
8417,INVESTMENT MANAGEMENT OF VIRGINIA LLC,2017,6.7567843700654
2383,"Berson & Corrado Investment Advisors, LLC",2017,6.712316753001714
13271,QUENTEC ASSET MANAGEMENT LLC,2017,6.5890193907088035
10271,MATTHEWS INTERNATIONAL CAPITAL MANAGEMENT LLC,2017,6.501235870977294
5133,Destination Wealth Management,2017,6.48936756791273
2243,"Barnett & Company, Inc.",2017,6.467606095567972
12272,PECONIC PARTNERS LLC,2017,6.435763291568313
13264,QUANTUM CAPITAL MANAGEMENT,2017,6.316936185349529
462,AMP Capital Investors Ltd,2017,6.303892299140836
8144,"Hilton Capital Management, LLC",2017,6.302333648189632
14219,SCHRODER INVESTMENT MANAGEMENT GROUP,2017,6.269687237681196
8530,"Independent Portfolio Consultants, Inc.",2017,6.2588429891513915
830,"Advisors Asset Management, Inc.",2017,6.246171953106148
2255,Barrington Strategic Wealth Management Group LLC,2017,6.219112822361223
4181,Chou Associates Management Inc.,2017,6.207255758241049
47,40 North Management LLC,2017,6.180604461385897
11357,NORTH STAR ASSET MANAGEMENT INC,2017,6.158750008898445
8758,JET CAPITAL INVESTORS L P,2017,6.083366445621063
1273,Aspen Investment Management Inc,2017,6.063990387915728
16101,TOBAM,2017,6.029940460584079
14584,SNOW CAPITAL MANAGEMENT LP,2017,5.977887861145727
17658,"Weaver C. Barksdale & Associates, Inc.",2017,5.946802784095677
16969,"VNBTrust, National Association",2017,5.929558541874258
13081,Portland Global Advisors LLC,2017,5.879420653334987
17614,"Waterstone Capital Management, L.P.",2017,5.854778152756044
7386,Greenwich Wealth Management LLC,2017,5.798863712470637
6224,FUKOKU MUTUAL LIFE INSURANCE Co,2017,5.758818640989231
9956,"Lourd Capital, LLC",2017,5.7357681958690465
13394,RAYMOND JAMES & ASSOCIATES,2017,5.7184339526527665
7176,"Genesis Asset Managers, LLP",2017,5.714569473451951
14590,"SNS Financial Group, LLC",2017,5.682540650528926
2736,"Buckingham Asset Management, LLC",2017,5.661804822765614
6327,"Financial Architects, Inc",2017,5.652103650474331
685,ATHENA CAPITAL ADVISORS LLC,2017,5.631538769244989
12249,"PEAK6 Investments, L.P.",2017,5.575916562831218
16264,TRUST DEPARTMENT MB FINANCIAL BANK N A,2017,5.559497921650667
7859,"HUSSMAN STRATEGIC ADVISORS, INC.",2017,5.432311876432816
9255,Kingfisher Capital LLC,2017,5.343578798188849
14959,"SUSQUEHANNA INTERNATIONAL GROUP, LLP",2017,5.293171503120034
15169,SeaBridge Investment Advisors LLC,2017,5.271067302304589
2182,"Baldwin Investment Management, LLC",2017,5.252065381725616
4264,Coastline Trust Co,2017,5.241570533263202
2119,BUCKINGHAM CAPITAL MANAGEMENT INC,2017,5.221115500688516
4017,"Carroll Financial Associates, Inc.",2017,5.178174142708829
12355,PICTET ASSET MANAGEMENT LTD,2017,5.176770462388499
13772,Ratan Capital Management LP,2017,5.166691736698203
12148,PARADIGM ASSET MANAGEMENT CO LLC,2017,5.083334412305276
1618,"BBVA COMPASS BANCSHARES, INC",2017,5.0788411285247745
14986,SYMMETRY PEAK MANAGEMENT LLC,2017,5.0713169986702615
10432,"MILES CAPITAL, INC.",2017,5.058474365382372
265,ALBERT D MASON INC,2017,5.026574406326232
17729,"Westchester Capital Management, LLC",2017,4.997261662448261
11969,"Old West Investment Management, LLC",2017,4.993789054903392
8090,"Highlander Capital Management, LLC",2017,4.981567879357755
7311,"Gotham Asset Management, LLC",2017,4.972683817695351
8931,"Jump Trading, LLC",2017,4.930144241403286
16124,TOMPKINS FINANCIAL CORP,2017,4.911316438144628
8617,Ionic Capital Management LLC,2017,4.8440968882260895
6600,Friedberg Investment Management,2017,4.8087248384563805
16622,"TrueNorth, Inc.",2017,4.695558865583403
16179,"TPH Asset Management, LLC",2017,4.684184640080891
16071,TIMUCUAN ASSET MANAGEMENT INC/FL,2017,4.6694010401101265
2944,CAPITAL FUND MANAGEMENT S.A.,2017,4.664266363553132
6378,First American Bank,2017,4.599801907404755
12078,"Oxbow Advisors, LLC",2017,4.568532739284238
10836,McClain Value Management LLC,2017,4.559249084449395
5021,DUMONT & BLAKE INVESTMENT ADVISORS LLC,2017,4.516057984191622
8227,"Hound Partners, LLC",2017,4.4898040305388065
11268,"NGAM ADVISORS, L.P.",2017,4.422438848238067
220,AGF INVESTMENTS INC.,2017,4.419016032241377
13792,"Raymond James Financial Services Advisors, Inc.",2017,4.3754296528384256
2706,Bronson Point Management LLC,2017,4.343558642240436
2176,Baker Ellis Asset Management LLC,2017,4.337725060221721
9829,"Linscomb & Williams, Inc.",2017,4.3253649665513985
11641,"Nokota Management, LP",2017,4.313112505357163
2446,BlackRock Inc.,2017,4.300526718135928
3343,CLINTON GROUP INC,2017,4.285462061384106
173,ADVANTUS CAPITAL MANAGEMENT INC,2017,4.24004396545338
2219,Bank of New York Mellon Corp,2017,4.218043550812824
13108,Prescott General Partners LLC,2017,4.216568005768657
7261,"Global Endowment Management, LP",2017,4.188020258869498
11788,OLD DOMINION CAPITAL MANAGEMENT INC,2017,4.162812226006718
3670,CROSSLINK CAPITAL INC,2017,4.145125470635337
3498,CONDOR CAPITAL MANAGEMENT,2017,4.118548630071912
15970,THIRD AVENUE MANAGEMENT LLC,2017,4.092079998363383
7723,"HM Capital Management, LLC",2017,4.080633910664494
14256,"SCOPUS ASSET MANAGEMENT, L.P.",2017,4.047194722225592
8660,J. Goldman & Co LP,2017,4.032521649059918
5432,EULAV Asset Management,2017,4.004675151117273
14475,SIGMA INVESTMENT COUNSELORS INC,2017,3.9854029479188293
1475,BAMCO INC /NY/,2017,3.891855503172098
15590,Stearns Financial Services Group,2017,3.889287321665619
4449,"Cornerstone Advisors, Inc.",2017,3.869615130696336
14657,"SOUTHERNSUN ASSET MANAGEMENT, LLC",2017,3.8639791250634508
1251,Artisan Partners Limited Partnership,2017,3.852957344470684
11850,OPUS INVESTMENT MANAGEMENT INC,2017,3.8201831327738835
1469,BALYASNY ASSET MANAGEMENT LLC,2017,3.783454104206639
7628,HENNESSY ADVISORS INC,2017,3.763252480536514
4268,"Coe Capital Management, LLC",2017,3.7262085452111684
4196,Cipher Capital LP,2017,3.673332334934913
1979,"BRIDGER MANAGEMENT, LLC",2017,3.6725098275131316
2550,Bollard Group LLC,2017,3.5942507949578046
17568,Wallace Capital Management Inc.,2017,3.5922169586452117
3283,CITADEL ADVISORS LLC,2017,3.570904840417531
980,"Alyeska Investment Group, L.P.",2017,3.569921677466183
70,"A.R.T. Advisors, LLC",2017,3.53880018786287
15956,TEXAS CAPITAL BANCSHARES INC/TX,2017,3.497668239889432
10115,MARATHON ASSET MANAGEMENT LP,2017,3.4503405188015357
504,APG Asset Management US Inc.,2017,3.4471315015962314
17438,WILBANKS SMITH & THOMAS ASSET MANAGEMENT LLC,2017,3.4403661405568533
8446,IRIDIAN ASSET MANAGEMENT LLC/CT,2017,3.4363421976645987
8712,JANA PARTNERS LLC,2017,3.415677991901565
15137,"Savant Capital, LLC",2017,3.353353097999327
12741,Park West Asset Management LLC,2017,3.338449805545385
9468,"LIGHT STREET CAPITAL MANAGEMENT, LLC",2017,3.289808975899393
12116,PALISADE CAPITAL MANAGEMENT LLC/NJ,2017,3.2820066486085904
9898,Lombard Odier Asset Management (USA) Corp,2017,3.230892773731103
1740,BINGHAM OSBORN & SCARBOROUGH LLC,2017,3.2299223242402713
435,AMG National Trust Bank,2017,3.214477297500649
810,Adelante Capital Management LLC,2017,3.2092550125138777
856,Airain ltd,2017,3.1570768359310897
10577,MOTCO,2017,3.1558533607740675
694,ATLANTA CAPITAL MANAGEMENT CO L L C,2017,3.135359222058048
4896,DISCIPLINED GROWTH INVESTORS INC /MN,2017,3.101692762424753
8524,Independent Order of Foresters,2017,3.023227492616153
14282,SECOND CURVE CAPITAL LLC,2017,2.999694434877941
9803,Liberty Mutual Group Asset Management Inc.,2017,2.955148886341349
14369,SENTINEL TRUST CO LBA,2017,2.9501102039785523
1507,BANK OF STOCKTON,2017,2.937276726877461
7210,"Gibson Capital, LLC",2017,2.9193941709112696
12715,Paragon Capital Management Ltd,2017,2.894225008164616
8882,"Jarislowsky, Fraser Ltd",2017,2.89402575840342
16713,UBS OCONNOR LLC,2017,2.8910310889236848
3198,CHICKASAW CAPITAL MANAGEMENT LLC,2017,2.8555144453760706
6655,GABELLI FUNDS LLC,2017,2.843684357397758
12419,PITTENGER & ANDERSON INC,2017,2.843036961714796
16577,"Trellus Management Company, LLC",2017,2.842791310689499
15598,Steinberg Global Asset Management,2017,2.7823617440362827
11718,"Nuveen Asset Management, LLC",2017,2.7789665526581686
9823,Lingohr & Partner Asset Management GmbH,2017,2.762258424871513
9973,Lumina Fund Management LLC,2017,2.761539601725285
15044,"Salient Capital Advisors, LLC",2017,2.7292502011927757
13562,"RMB Capital Management, LLC",2017,2.6726679135513773
6029,FIRST TRUST ADVISORS LP,2017,2.653316711660982
12243,"PDT Partners, LLC",2017,2.6355714611949113
6905,GOODWIN DANIEL L,2017,2.6286316881046026
6370,"First Allied Advisory Services, Inc.",2017,2.603693331230703
3861,"Camelot Portfolios, LLC",2017,2.587037429752344
14578,SMITHFIELD TRUST CO,2017,2.57241790255801
4226,"Clark Capital Management Group, Inc.",2017,2.554247819807802
14307,SECURITY CAPITAL RESEARCH & MANAGEMENT INC,2017,2.5480823396934302
8187,Homrich & Berg,2017,2.5478541395372565
7973,"Harvey Partners, LLC",2017,2.5337783754983274
3032,CARLSON CAPITAL L P,2017,2.5318527296413875
7546,HARVEST CAPITAL MANAGEMENT INC,2017,2.513963239200044
3648,CREDIT AGRICOLE S A,2017,2.5110031861839235
16040,"TIEDEMANN WEALTH MANAGEMENT, LLC",2017,2.5103610812158292
3867,Campbell & CO Investment Adviser LLC,2017,2.5022173447636655
17508,WOLVERINE ASSET MANAGEMENT LLC,2017,2.5018879252827926
7587,HBK Sorce Advisory LLC,2017,2.500991735915955
14262,SCOTIA CAPITAL INC.,2017,2.5005974503740442
16741,"UNITED CAPITAL FINANCIAL ADVISERS, LLC",2017,2.4405199122373467
17667,Weiss Multi-Strategy Advisers LLC,2017,2.4394718553609325
778,Accredited Investors Inc.,2017,2.4215564022889113
11462,"Nadler Financial Group, Inc.",2017,2.401876583208318
7576,HAYS ADVISORY LLC,2017,2.3970872368309757
14011,"Roumell Asset Management, LLC",2017,2.381864043572669
8858,"Jacobus Wealth Management, Inc.",2017,2.37855298743458
1448,BAKER BROS. ADVISORS LP,2017,2.3686843723645112
4638,"Cutler Capital Management, LLC",2017,2.3506786691785058
4113,Cetera Advisors LLC,2017,2.3431874684362133
16627,"Truepoint, Inc.",2017,2.3331327357575398
17261,WEDGEWOOD INVESTORS INC /PA/,2017,2.322307919703338
7080,GUGGENHEIM CAPITAL LLC,2017,2.2943168007561665
11029,Montecito Bank & Trust,2017,2.281949311792347
7138,Gargoyle Investment Advisor L.L.C.,2017,2.223458782356527
13218,"Proxima Capital Management, LLC",2017,2.2038667170943658
16908,VERTEX ONE ASSET MANAGEMENT INC.,2017,2.190033279426878
1686,"BENJAMIN F. EDWARDS & COMPANY, INC.",2017,2.169913710505493
17920,"ZEKE CAPITAL ADVISORS, LLC",2017,2.1563308417314975
197,AEW CAPITAL MANAGEMENT L P,2017,2.1428114739652244
16168,TOWLE & CO,2017,2.114542162990204
16004,THOMPSON SIEGEL & WALMSLEY LLC,2017,2.1131406660552225
17592,"Warren Averett Asset Management, LLC",2017,2.0892446045912076
743,"AVIANCE CAPITAL MANAGEMENT, LLC",2017,2.087253964649597
11224,NEW YORK LIFE INVESTMENT MANAGEMENT LLC,2017,2.0735932513835453
6662,GAGNON SECURITIES LLC,2017,2.0719302552530108
6417,"First Heartland Consultants, Inc.",2017,2.071667902471872
4121,"Champlain Investment Partners, LLC",2017,2.0403361813579566
17051,"Veritable, L.P.",2017,2.03392671485423
14596,SNYDER CAPITAL MANAGEMENT L P,2017,2.0197430460540184
7693,HIGHLAND CAPITAL MANAGEMENT LP,2017,1.9972550092585366
15492,Spark Investment Management LLC,2017,1.9892917154639629
1612,"BBT Capital Management, LLC",2017,1.9800172866519885
1287,"Asset Management Group, Inc.",2017,1.9616256554709772
10762,"Mariner Wealth Advisors, LLC",2017,1.9276679132768682
8406,INVESTMENT CENTERS OF AMERICA INC,2017,1.9176675688414146
5152,Diversified Trust Co,2017,1.8935558806423725
16478,Tiger Eye Capital LLC,2017,1.8778140361623072
8192,Hood River Capital Management LLC,2017,1.8770617177477131
13736,"Rafferty Asset Management, LLC",2017,1.8633444992576451
12990,"Pinnacle Holdings, LLC",2017,1.8630503847376585
8685,"JACOBS ASSET MANAGEMENT, LLC",2017,1.8367897026518565
11212,NEW SOUTH CAPITAL MANAGEMENT INC,2017,1.818208302996982
14998,SYMPHONY ASSET MANAGEMENT LLC,2017,1.8077033877769493
9687,"Lapides Asset Management, LLC",2017,1.7745234989643461
14398,"SFMG, LLC",2017,1.7715790853288778
9913,"Long Pond Capital, LP",2017,1.7668844500191134
12793,"Passport Capital, LLC",2017,1.7577209533087503
7164,"Geller Family Office Services, LLC",2017,1.7540831599427056
553,"ARGA Investment Management, LP",2017,1.7459767527798584
818,Adirondack Research & Management Inc.,2017,1.7418650990377984
2084,BSW Wealth Partners,2017,1.7406289358699558
6301,Filament LLC,2017,1.7203545449705784
1454,BALASA DINVERNO & FOLTZ LLC,2017,1.6973400564515462
10438,MILLENNIUM MANAGEMENT LLC,2017,1.696467171935972
7966,Harvest Fund Advisors LLC,2017,1.6608604427187352
8893,Jefferies Group LLC,2017,1.6485306676056184
13533,RIVERBRIDGE PARTNERS LLC,2017,1.6138164353461864
9980,"Luxor Capital Group, LP",2017,1.6002061903322458
3020,CARDINAL CAPITAL MANAGEMENT LLC /CT,2017,1.546335758466237
6433,First National Bank of Hutchinson,2017,1.537684587447767
3855,"Cambridge Investment Research Advisors, Inc.",2017,1.5311620145600893
14603,SOL Capital Management CO,2017,1.5051041331236594
11015,Monarch Partners Asset Management LLC,2017,1.4980503442302044
8082,HighVista Strategies LLC,2017,1.497356080658117
2043,BROOKFIELD ASSET MANAGEMENT INC.,2017,1.4963755226230884
12425,"PL Capital Advisors, LLC",2017,1.4940572421060938
17759,"Wharton Business Group, LLC",2017,1.4812601800923102
15846,TANG CAPITAL MANAGEMENT LLC,2017,1.469695420806125
16140,"TORTOISE CAPITAL ADVISORS, L.L.C.",2017,1.4520388081079
11005,"Modera Wealth Management, LLC",2017,1.4418350144370553
316,ALPHA WINDWARD LLC,2017,1.4086046522560949
15031,Sageworth Trust Co,2017,1.407715272011697
5970,FIRST MERCANTILE TRUST CO,2017,1.4024997390222391
5636,"Energy Income Partners, LLC",2017,1.398619320184198
7187,GeoSphere Capital Management,2017,1.385210237695322
15264,Shamrock Asset Management LLC,2017,1.3826361324231353
6315,Financial Advisory Group,2017,1.339188939271981
8133,Hilltop Holdings Inc.,2017,1.3253380558720669
17904,"York Capital Management Global Advisors, LLC",2017,1.3121349227858958
5781,"FALCON POINT CAPITAL, LLC",2017,1.2978048669315014
12005,"Opus Capital Group, LLC",2017,1.289244134924722
6239,Fairpointe Capital LLC,2017,1.280167891589592
2168,"Baker Avenue Asset Management, LP",2017,1.1996999036931002
17255,WEDGE CAPITAL MANAGEMENT L L P/NC,2017,1.1705452780710424
12100,"PACIFIC ALTERNATIVE ASSET MANAGEMENT COMPANY, LLC",2017,1.1605084855617673
15419,"Smith & Howard Wealth Management, LLC",2017,1.1385443589237094
642,"ASCEND CAPITAL, LLC",2017,1.1207737974735896
13883,"Rex Capital Advisors, LLC",2017,1.1137319409014486
16510,"TimesSquare Capital Management, LLC",2017,1.092525695259354
17642,"WealthTrust Fairport, LLC",2017,1.0821546672284383
10546,MOODY NATIONAL BANK TRUST DIVISION,2017,1.0809946137697273
4545,Creative Planning,2017,1.0614698456531941
17092,"Verus Financial Partners, Inc.",2017,1.0420288518327523
12154,PARADIGM CAPITAL MANAGEMENT INC/NY,2017,1.033565386414107
5457,EVERGREEN CAPITAL MANAGEMENT LLC,2017,1.0214587751444109
11741,OAK RIDGE INVESTMENTS LLC,2017,1.0134938074315805
17539,WRAPMANAGER INC,2017,1.013069971302619
9782,"Leonetti & Associates, LLC",2017,0.9976777813757638
3468,COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,2017,0.9419576265782301
11607,"Nicholas Investment Partners, LP",2017,0.9413121599018558
15008,SYSTEMATIC FINANCIAL MANAGEMENT LP,2017,0.898948340951798
1606,"BBR PARTNERS, LLC",2017,0.8964548454733023
9613,LUMINUS MANAGEMENT LLC,2017,0.8807170883213218
9961,"Lubar & Co., Inc",2017,0.8752060829441921
9941,Lorber David A,2017,0.8556750880198587
7326,"Grandeur Peak Global Advisors, LLC",2017,0.8482288188452439
6911,GOULD ASSET MANAGEMENT LLC /CA/,2017,0.8424009062170513
14725,SPROTT INC.,2017,0.8341986990974095
9041,"KEY GROUP HOLDINGS (CAYMAN), LTD.",2017,0.8321409486521348
6610,FrontFour Capital Group LLC,2017,0.8285107995112917
4647,"Cutter & CO Brokerage, Inc.",2017,0.8117071677810942
17962,"Zimmer Partners, LP",2017,0.7902512120841784
789,"Acropolis Investment Management, LLC",2017,0.7545510284557726
2910,CANYON CAPITAL ADVISORS LLC,2017,0.7525766770083513
9261,"Kinsight, LLC",2017,0.7514648006140694
14696,SPINNAKER TRUST,2017,0.7493322967696863
30,"1st Global Advisors, Inc.",2017,0.7461409217502655
14349,SELZ CAPITAL LLC,2017,0.7402575534759425
2034,BROADVIEW ADVISORS LLC,2017,0.7369677637218169
8269,"Hutchin Hill Capital, LP",2017,0.7133184201712646
16679,"Tygh Capital Management, Inc.",2017,0.7028798902119259
5097,Dean Capital Management,2017,0.6812618234197318
1831,BOGLE INVESTMENT MANAGEMENT L P /DE/,2017,0.6667361950351259
15332,"Signature Financial Management, Inc.",2017,0.6539565729182666
11483,National Mutual Insurance Federation of Agricultural Cooperatives,2017,0.6475338703403734
7887,"Halbert, Hargrove/Russell LLC",2017,0.6398561749164524
3986,Carlson Capital Management,2017,0.6374547078649437
8979,KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,2017,0.6349288188888547
7058,GSA CAPITAL PARTNERS LLP,2017,0.6224953320754004
13517,"RICE HALL JAMES & ASSOCIATES, LLC",2017,0.6071872770286668
5925,"FIRST BUSINESS FINANCIAL SERVICES, INC.",2017,0.6009110848445993
17573,Walleye Trading LLC,2017,0.5718397039592793
9585,LPL Financial LLC,2017,0.5637184491039561
6789,"GHP Investment Advisors, Inc.",2017,0.5577214443262545
14626,SOROS FUND MANAGEMENT LLC,2017,0.5422674038979444
16959,"VISTA CAPITAL PARTNERS, INC.",2017,0.5089258025135932
2018,BRINKER CAPITAL INC,2017,0.4617693678830279
4175,Choate Investment Advisors,2017,0.4617693678830279
14269,"SCOUT INVESTMENTS, INC.",2017,0.4078562291744559
9406,"LBMC INVESTMENT ADVISORS, LLC",2017,0.358842846766115
16898,"VAUGHAN NELSON INVESTMENT MANAGEMENT, L.P.",2017,0.3514101343501784
9767,"Lenox Wealth Advisors, Inc.",2017,0.34889752357570764
12967,Pine River Capital Management L.P.,2017,0.3106921872375431
4042,Catalyst Capital Advisors LLC,2017,0.3059217716811646
13287,QVT Financial LP,2017,0.2913047171559506
15602,Stelac Advisory Services LLC,2017,0.2602359086607685
5336,ELLINGTON MANAGEMENT GROUP LLC,2017,0.20075223649634272
6632,"Fund Evaluation Group, LLC",2017,0.18397217590386458
2671,"Bridgewater Associates, LP",2017,0.16812918254461176
2536,Board of Trustees of The Leland Stanford Junior University,2017,0.02210717478363262
8355,INR ADVISORY SERVICES LLC,2017,0.00599465837415749
9674,"Land & Buildings Investment Management, LLC",2017,0.0
10694,Makaira Partners LLC,2017,0.0
17602,Water Asset Management LLC,2017,0.0
251,AKANTHOS CAPITAL MANAGEMENT LLC,2017,0.0
